latitude;longitude;depth
56.12792165;9.95461009;0.0
56.12792162;9.95461008;0.0
56.12792166;9.95461018;0.0
56.12792165;9.95461021;0.0
56.1279216;9.95461026;0.0
56.12792156;9.95461032;0.0
56.12792148;9.95461035;0.0
56.12792146;9.95461037;0.0
56.12792146;9.95461036;0.0
56.12792143;9.95461033;0.0
56.12792136;9.95461022;0.0
56.12792132;9.95461016;0.0
56.1279213;9.95461014;0.0
56.12792128;9.95461014;0.0
56.12792125;9.95461022;0.0
56.12792124;9.95461024;0.0
56.12792124;9.95461028;0.0
56.12792125;9.95461031;0.0
56.1279213;9.95461035;0.0
56.12792136;9.95461044;0.0
56.12792136;9.95461044;0.0
56.12792137;9.95461044;0.0
56.12792144;9.95461044;0.0
56.12792151;9.95461042;0.0
56.12792155;9.95461047;0.0
56.12792162;9.95461052;-0.473
56.12792168;9.95461053;-0.475
56.12792177;9.95461063;-0.486
56.12792184;9.95461071;-0.497
56.12792191;9.95461075;-0.487
56.12792197;9.95461074;-0.507
56.12792201;9.95461083;-0.501
56.12792204;9.95461077;-0.509
56.12792209;9.9546107;-0.517
56.12792217;9.95461063;-0.504
56.12792223;9.95461057;-0.511
56.12792234;9.95461045;-0.536
56.12792238;9.95461044;-0.517
56.12792243;9.95461051;-0.514
56.12792246;9.95461056;-0.507
56.12792248;9.95461067;-0.502
56.12792251;9.95461068;-0.496
56.12792255;9.95461065;-0.51
56.12792258;9.95461062;-0.501
56.12792261;9.9546105;-0.492
56.12792262;9.95461045;-0.511
56.1279226;9.95461036;-0.488
56.12792259;9.95461029;-0.484
56.12792257;9.9546102;-0.499
56.12792259;9.95461017;-0.479
56.12792261;9.95461012;-0.486
56.12792263;9.95461007;-0.483
56.12792268;9.95461;-0.48
56.1279227;9.95460986;-0.478
56.12792277;9.95460973;-0.483
56.12792287;9.95460956;-0.482
56.12792301;9.95460934;-0.516
56.1279232;9.95460907;-0.485
56.12792336;9.95460876;-0.489
56.12792353;9.95460842;-0.52
56.12792368;9.95460802;-0.495
56.12792377;9.95460765;-0.521
56.1279239;9.95460727;-0.498
56.12792402;9.95460698;-0.494
56.12792411;9.95460676;-0.5
56.12792422;9.9546066;-0.493
56.12792431;9.95460648;-0.492
56.12792435;9.95460639;-0.486
56.12792431;9.95460633;-0.421
56.12792428;9.95460628;-0.419
56.12792421;9.95460618;-0.527
56.1279242;9.95460615;-0.423
56.1279242;9.95460613;-0.49
56.12792421;9.95460611;-0.494
56.12792432;9.95460601;-0.424
56.12792432;9.95460596;-0.417
56.12792426;9.95460592;-0.411
56.12792419;9.95460587;-0.407
56.12792407;9.95460589;-0.406
56.12792403;9.95460588;-0.414
56.12792401;9.95460587;-0.486
56.12792398;9.95460585;-0.423
56.12792393;9.95460582;-0.427
56.1279239;9.9546058;-0.486
56.12792389;9.95460584;-0.487
56.12792387;9.95460589;-0.482
56.12792383;9.95460598;-0.48
56.12792382;9.95460614;-0.48
56.1279238;9.95460623;-0.48
56.12792377;9.95460631;-0.478
56.12792372;9.9546064;-0.474
56.12792367;9.95460654;-0.47
56.12792361;9.95460663;-0.467
56.12792358;9.95460668;-0.465
56.12792358;9.95460666;-0.464
56.12792362;9.95460664;-0.463
56.12792361;9.95460663;-0.464
56.12792361;9.95460661;-0.463
56.12792364;9.95460658;-0.463
56.12792365;9.95460655;-0.459
56.12792363;9.95460651;-0.459
56.12792363;9.95460648;-0.458
56.12792364;9.95460646;-0.46
56.12792367;9.95460644;-0.461
56.12792383;9.95460647;-0.462
56.1279239;9.95460642;-0.463
56.12792394;9.9546063;-0.47
56.12792401;9.95460617;-0.469
56.12792414;9.95460602;-0.467
56.12792426;9.95460585;-0.481
56.1279244;9.9546056;-0.478
56.12792454;9.95460536;-0.476
56.12792468;9.95460514;-0.483
56.12792485;9.95460488;-0.484
56.12792505;9.95460456;-0.484
56.12792524;9.95460423;-0.492
56.12792541;9.95460386;-0.49
56.12792562;9.95460346;-0.505
56.12792589;9.95460304;-0.503
56.12792615;9.95460261;-0.504
56.12792642;9.9546021;-0.518
56.12792676;9.95460164;-0.524
56.12792701;9.95460121;-0.562
56.12792726;9.95460081;-0.555
56.12792758;9.95460038;-0.564
56.12792794;9.95460002;-0.532
56.12792821;9.95459962;-0.543
56.12792846;9.95459923;-0.592
56.1279287;9.95459881;-0.631
56.12792891;9.95459836;-0.64
56.1279292;9.95459786;-0.71
56.12792949;9.95459737;-0.66
56.1279298;9.95459689;-0.671
56.12793016;9.95459644;-0.689
56.12793042;9.95459595;-0.706
56.12793066;9.95459551;-0.767
56.12793087;9.95459507;-0.778
56.12793107;9.9545947;-0.773
56.12793127;9.95459443;-0.794
56.12793143;9.95459417;-0.789
56.12793155;9.95459396;-0.766
56.12793166;9.9545938;-0.818
56.12793185;9.95459367;-0.831
56.12793192;9.95459358;-0.842
56.12793198;9.95459346;-0.867
56.12793204;9.95459335;-0.884
56.12793209;9.95459315;-0.894
56.12793217;9.95459302;-0.888
56.12793228;9.95459285;-0.909
56.12793237;9.95459272;-0.91
56.12793254;9.95459256;-0.885
56.12793259;9.95459248;-0.882
56.12793258;9.95459242;-0.895
56.12793259;9.95459239;-0.876
56.1279326;9.95459239;-0.87
56.12793261;9.95459248;-0.876
56.1279326;9.95459254;-0.832
56.1279326;9.9545926;-0.814
56.12793259;9.95459266;-0.807
56.1279326;9.95459281;-0.802
56.12793257;9.95459285;-0.799
56.1279325;9.95459293;-0.786
56.12793246;9.95459299;-0.769
56.1279324;9.9545931;-0.767
56.12793235;9.95459318;-0.754
56.12793231;9.95459325;-0.793
56.12793224;9.95459332;-0.747
56.12793205;9.95459335;-0.746
56.12793196;9.95459339;-0.749
56.12793187;9.95459345;-0.749
56.1279318;9.9545935;-0.746
56.12793176;9.95459357;-0.736
56.1279318;9.95459371;-0.716
56.12793177;9.95459379;-0.714
56.12793174;9.95459384;-0.731
56.1279317;9.95459388;-0.757
56.12793161;9.95459399;-0.691
56.12793158;9.95459399;-0.685
56.12793156;9.95459397;-0.681
56.12793155;9.95459397;-0.681
56.12793163;9.95459411;-0.644
56.12793166;9.95459418;-0.635
56.12793167;9.95459423;-0.629
56.12793169;9.95459426;-0.624
56.12793171;9.95459421;-0.623
56.12793173;9.9545942;-0.624
56.12793175;9.95459418;-0.624
56.12793174;9.95459412;-0.626
56.12793171;9.95459407;-0.632
56.12793164;9.95459389;-0.635
56.12793159;9.95459382;-0.635
56.12793155;9.95459377;-0.65
56.12793151;9.95459375;-0.684
56.12793146;9.95459376;-0.686
56.12793145;9.95459377;-0.714
56.12793144;9.9545938;-0.695
56.1279314;9.95459384;-0.693
56.12793133;9.95459391;-0.691
56.1279313;9.95459396;-0.707
56.12793125;9.95459401;-0.7
56.1279312;9.95459402;-0.703
56.12793117;9.95459396;-0.698
56.12793119;9.9545939;-0.693
56.12793119;9.95459387;-0.691
56.12793117;9.95459385;-0.703
56.12793117;9.95459384;-0.695
56.12793121;9.95459394;-0.685
56.1279312;9.95459394;-0.68
56.12793115;9.95459391;-0.677
56.12793112;9.95459388;-0.686
56.12793102;9.95459378;-0.68
56.12793097;9.95459372;-0.676
56.12793087;9.95459368;-0.693
56.12793083;9.95459367;-0.694
56.1279308;9.95459374;-0.718
56.1279308;9.95459377;-0.758
56.12793081;9.95459384;-0.749
56.12793083;9.95459387;-0.783
56.12793081;9.95459389;-0.834
56.12793083;9.95459387;0.0
56.12793085;9.95459384;0.0
56.1279309;9.95459386;0.0
56.12793096;9.95459391;0.0
56.12793104;9.95459396;0.0
56.12793104;9.95459397;0.0
56.12793103;9.95459399;0.0
56.12793103;9.95459401;0.0
56.12793098;9.95459407;0.0
56.12793087;9.95459406;0.0
56.12793078;9.95459408;0.0
56.12793076;9.95459413;0.0
56.1279306;9.95459422;0.0
56.12793053;9.95459419;0.0
56.12793048;9.95459416;0.0
56.12793047;9.95459412;0.0
56.12793056;9.95459404;0.0
56.12793056;9.95459408;0.0
56.12793055;9.95459412;0.0
56.12793053;9.95459416;0.0
56.12793054;9.95459434;0.0
56.12793053;9.95459437;0.0
56.12793051;9.95459439;0.0
56.12793044;9.95459439;0.0
56.12793038;9.95459437;0.0
56.12793034;9.95459442;0.0
56.12793032;9.95459442;0.0
56.12793028;9.95459444;0.0
56.12793023;9.95459446;0.0
56.12793004;9.95459463;0.0
56.12792991;9.95459463;0.0
56.12792983;9.9545946;0.0
56.12792973;9.95459453;0.0
56.12792951;9.95459432;0.0
56.12792944;9.95459427;0.0
56.12792937;9.95459429;0.0
56.12792934;9.9545943;-0.769
56.12792944;9.95459438;-0.806
56.12792947;9.95459438;-0.875
56.12792951;9.9545944;0.0
56.12792955;9.95459436;0.0
56.12792964;9.95459424;0.0
56.12792974;9.95459399;0.0
56.12792973;9.95459381;0.0
56.1279297;9.95459357;0.0
56.12792967;9.95459342;0.0
56.12792952;9.95459312;0.0
56.12792935;9.95459268;0.0
56.1279292;9.95459239;0.0
56.12792894;9.95459194;0.0
56.12792858;9.95459144;0.0
56.12792833;9.95459097;0.0
56.12792798;9.95459023;0.0
56.1279277;9.95458957;0.0
56.12792748;9.95458906;0.0
56.1279272;9.95458842;0.0
56.12792689;9.95458776;0.0
56.12792651;9.9545869;0.0
56.12792623;9.95458626;0.0
56.12792601;9.95458569;0.0
56.12792564;9.95458486;0.0
56.1279254;9.95458431;0.0
56.12792508;9.95458359;0.0
56.12792487;9.95458304;0.0
56.12792468;9.9545826;0.0
56.12792454;9.9545823;0.0
56.12792442;9.95458201;0.0
56.12792439;9.95458166;0.0
56.12792431;9.95458152;0.0
56.1279242;9.95458139;0.0
56.12792412;9.9545813;0.0
56.12792406;9.95458124;0.0
56.12792394;9.95458116;0.0
56.12792383;9.95458108;0.0
56.12792374;9.954581;0.0
56.12792367;9.95458094;0.0
56.12792353;9.95458086;0.0
56.1279234;9.95458072;0.0
56.12792329;9.95458054;0.0
56.12792323;9.95458042;0.0
56.12792321;9.95458025;0.0
56.12792314;9.95458021;0.0
56.12792309;9.95458025;0.0
56.12792305;9.95458037;0.0
56.12792313;9.95458065;0.0
56.12792318;9.9545808;0.0
56.12792323;9.95458097;0.0
56.12792329;9.95458118;0.0
56.12792336;9.95458135;0.0
56.12792338;9.95458147;0.0
56.12792339;9.95458154;0.0
56.12792339;9.9545816;0.0
56.12792338;9.95458162;0.0
56.12792341;9.95458158;0.0
56.12792338;9.95458153;0.0
56.12792331;9.95458142;0.0
56.12792323;9.95458132;0.0
56.12792302;9.95458132;-0.517
56.12792294;9.95458122;-0.474
56.12792291;9.95458111;-0.463
56.12792288;9.95458099;-0.461
56.12792293;9.95458092;-0.495
56.12792292;9.95458073;-0.485
56.12792295;9.95458056;-0.512
56.12792295;9.95458044;-0.49
56.12792294;9.9545803;-0.515
56.12792299;9.95458014;-0.511
56.12792295;9.95457989;-0.562
56.12792291;9.95457975;-0.542
56.12792288;9.95457965;-0.514
56.12792277;9.95457937;-0.514
56.12792279;9.95457929;-0.539
56.1279228;9.95457924;-0.557
56.12792279;9.95457925;-0.55
56.1279228;9.95457923;-0.549
56.12792282;9.95457923;-0.562
56.12792285;9.95457925;-0.566
56.12792288;9.95457927;-0.598
56.12792301;9.95457914;-0.563
56.12792306;9.95457914;-0.567
56.12792311;9.95457914;-0.571
56.12792312;9.95457913;-0.572
56.12792313;9.95457911;-0.567
56.12792315;9.95457911;-0.572
56.12792316;9.9545791;-0.574
56.12792317;9.95457909;-0.57
56.12792318;9.95457908;-0.582
56.12792326;9.95457917;-0.577
56.12792328;9.9545792;-0.572
56.12792332;9.95457925;-0.57
56.12792334;9.95457928;-0.568
56.12792338;9.95457935;-0.565
56.12792339;9.95457937;-0.561
56.1279234;9.95457938;-0.566
56.12792341;9.95457937;-0.564
56.12792337;9.95457944;-0.541
56.12792338;9.9545794;-0.544
56.12792339;9.95457932;-0.528
56.12792339;9.95457931;-0.527
56.12792339;9.95457934;-0.529
56.12792337;9.95457948;-0.529
56.12792338;9.9545795;-0.527
56.12792343;9.95457951;-0.549
56.12792349;9.95457949;-0.545
56.12792358;9.95457944;-0.531
56.12792359;9.95457942;-0.525
56.12792359;9.95457941;-0.52
56.12792357;9.95457945;-0.518
56.12792348;9.95457955;-0.516
56.12792345;9.95457957;-0.518
56.12792344;9.95457961;-0.52
56.12792346;9.95457964;-0.538
56.12792341;9.95457972;-0.534
56.12792338;9.95457969;-0.533
56.12792336;9.95457968;-0.536
56.12792337;9.95457968;-0.538
56.12792337;9.95457967;-0.532
56.1279234;9.95457965;-0.526
56.1279234;9.95457957;-0.525
56.1279234;9.95457944;-0.53
56.1279234;9.95457934;-0.541
56.12792341;9.95457923;-0.561
56.1279234;9.95457915;-0.606
56.12792342;9.95457908;-0.646
56.12792345;9.954579;-0.668
56.1279235;9.95457887;-0.71
56.12792355;9.95457877;0.0
56.12792357;9.95457867;0.0
56.12792362;9.95457854;0.0
56.12792367;9.95457841;0.0
56.12792374;9.95457831;0.0
56.12792379;9.95457825;0.0
56.12792387;9.95457805;0.0
56.12792385;9.95457774;0.0
56.12792394;9.95457748;0.0
56.12792404;9.95457728;0.0
56.12792417;9.95457698;0.0
56.12792435;9.95457644;0.0
56.12792446;9.95457599;0.0
56.1279247;9.95457552;0.0
56.12792501;9.95457504;0.0
56.12792531;9.9545746;0.0
56.12792574;9.95457406;0.0
56.12792629;9.95457323;0.0
56.12792674;9.95457251;0.0
56.12792713;9.95457186;0.0
56.12792761;9.95457091;0.0
56.12792826;9.95456972;0.0
56.12792874;9.95456885;0.0
56.12792917;9.95456807;0.0
56.12792969;9.95456713;0.0
56.1279302;9.9545662;0.0
